,County,Latitude,Longitude,Plant Code,Zipcode
7263,Cavalier,48.630000,-98.315000,56605.0,58249
7264,Erie,42.816700,-78.867500,56575.0,12418
7265,Cook,41.650000,-87.701666,56576.0,60472
7266,Nobles,43.581100,-95.778100,56586.0,56168
7267,Nobles,43.583300,-95.778100,56587.0,56168
7268,Nobles,43.585800,-95.776100,56588.0,56168
7269,Nobles,43.586700,-95.775000,56589.0,56168
7270,Nobles,43.581100,-95.780300,56590.0,56168
7271,Lincoln,44.291100,-96.434200,56578.0,56149
7272,Lincoln,44.285000,-96.434200,56579.0,56149
7273,Faribault,43.655800,-94.153600,56580.0,56013
7274,Faribault,43.655800,-94.156400,56581.0,56013
7275,Lincoln,44.319700,-96.331700,56595.0,56149
7276,Lincoln,44.314400,-96.331700,56582.0,56149
7277,Lincoln,44.288100,-96.433900,56583.0,56149
7278,Lincoln,44.314400,-96.325600,56584.0,56149
7279,Lincoln,44.285100,-96.433250,56585.0,56149
7280,Lincoln,,,56577.0,56170
7281,Sherman,36.466900,-101.822200,56562.0,73949
7282,Sherman,36.445300,-101.876100,56561.0,73949
7283,Hansford,36.414400,-101.386400,56560.0,79081
7284,Hansford,36.441700,-101.349700,56559.0,79040
7285,Hansford,36.488600,-101.459700,56558.0,79040
7286,Hansford,36.498300,-101.495800,56557.0,79040
7287,Fairfield,,,56601.0,6604
7288,Scurry,32.739294,-100.738949,56602.0,79549
7289,Bexar,29.428900,-98.343300,56113.0,78219
7290,Sanders,,,56612.0,59873
7291,McLennan,31.474378,-96.957149,56611.0,76682
7292,Logan,40.953500,-103.145200,56613.0,80747
7293,McLean,,,56614.0,61701
7294,Clinton,44.891400,-74.006100,56618.0,12923
7295,Clinton,44.891400,-74.006100,56619.0,12923
7296,Wyoming,42.536700,-78.304700,56620.0,14024
7297,Covington,31.400255,-86.476449,533.0,36038
7298,Ascension,30.209000,-90.992100,56787.0,70734
7299,Pittsylvania,37.093300,-79.402500,3777.0,24563
7300,Campbell,37.463900,-79.185600,3779.0,24503
7301,Petersburg,,,10155.0,23803
7302,Smith,,,54390.0,96772
7303,Albany,,,6204.0,82070
7304,Jerauld,,,56608.0,nan
7305,Boulder,40.004725,-105.332495,466.0,80306
7306,Summit,40.964828,-111.433937,4263.0,84024
7307,Cochise,32.364181,-109.495877,55780.0,85605
7308,Cherokee,35.064200,-81.545800,10173.0,29340
7309,Los Angeles,33.815300,-118.235800,50540.0,90810
7310,Buncombe,35.650000,-82.557500,56849.0,28804
7311,Franklin,39.902222,-83.024444,312.0,43223
7312,McLean,40.530800,-88.983900,7888.0,61701
7313,Wayne,42.302600,-83.154000,55088.0,48121
7314,Washtenaw,42.263900,-83.642200,1744.0,48198
7315,Tuscola,43.456600,-83.188900,1746.0,48741
7316,Alameda,,,55848.0,95376
7317,Murray,43.907500,-95.939400,56646.0,56122
7318,Solano,38.171100,-121.846100,56874.0,94512
7319,Sacramento,38.449790,-121.164690,56875.0,95693
7320,Mower,43.800600,-92.682200,56876.0,55926
7321,Middlesex,40.573708,-74.394414,56877.0,7080
7322,Benton,40.717800,-87.263100,56878.0,47948
7323,San Diego,33.166185,-117.016420,457.0,92027
7324,Tarrant,32.728300,-97.219200,3491.0,76112
7325,Fremont,44.418293,-111.395971,4204.0,83421
7326,Fremont,44.018333,-111.583611,56893.0,83421
7327,De Soto,27.323200,-81.801900,56929.0,34265
7328,Brevard,,,56930.0,nan
7329,Calhoun,28.650278,-96.539722,56708.0,77978
7330,Coconino,36.970800,-112.526400,56899.0,86052
7331,Lancaster,40.110800,-75.954700,56850.0,17555
7332,Kent,42.781400,-85.672800,56851.0,49315
7333,Bay,43.898300,-83.949400,56852.0,48650
7334,Salt Lake,40.550000,-112.063100,56853.0,84095
7335,Stutsman,46.926423,-98.499713,56786.0,58481
7336,Bracken,38.791431,-84.172982,56872.0,41002
7337,Plymouth,42.261111,-70.856389,56800.0,2045
7338,Duval,30.159131,-81.518415,56799.0,32258
7339,Allen,,,55635.0,45804
7340,Kern,34.750000,-118.333300,56433.0,93519
7341,Fayette,30.038100,-96.987500,56674.0,78945
7342,Lincoln,42.728439,-110.916592,6394.0,83110
7343,Fallon,46.275300,-104.183600,56782.0,59313
7344,Pocahontas,42.584200,-94.746700,56501.0,50574
7345,Floyd,43.000300,-92.620000,56677.0,50616
7346,Carroll,42.162200,-94.930000,56809.0,51401
7347,Adair,41.423600,-94.665000,56810.0,50002
7348,Pottawattamie,41.451700,-95.238300,56811.0,51577
7349,St Louis,47.574700,-92.591700,56630.0,55768
7350,Yolo,38.679400,-121.764200,54567.0,95776
7351,Burke,35.738600,-81.711400,56892.0,28655
7352,White Pine,39.500000,-114.783333,56642.0,89301
7353,Deer Lodge,46.104713,-112.876605,56908.0,59711
7354,Sedgwick,37.581339,-97.424133,50169.0,67215
7355,Kern,35.043889,-118.276388,50754.0,93501
7356,Kern,,,56830.0,93501
7357,Colusa,39.366100,-122.270000,56532.0,95955
7358,Shasta,41.021389,-121.675000,56820.0,96013
7359,Shasta,40.988056,-121.768333,56821.0,96011
7360,Plumas,39.986944,-121.283055,56822.0,95980
7361,Klickitat,45.779400,-120.590800,56666.0,98620
7362,Converse,43.018100,-105.835278,56841.0,82637
7363,Converse,43.018100,-105.842800,56842.0,82637
7364,Carbon,41.920300,-106.375800,56843.0,82329
7365,Montgomery,39.000000,-77.093900,56668.0,20892
7366,Atlantic,39.3639,-74.4408,56900.0,8401
7367,Escambia,30.473600,-87.236100,50310.0,32503
7368,Somerset,40.000000,-79.000000,56369.0,15542
7369,Gilliam,45.711900,-120.125000,56789.0,97812
7370,Sherman,45.520000,-120.574400,56790.0,97039
7371,Riverside,33.947200,-116.542500,56791.0,92258
7372,Brookings,44.238900,-96.486100,56792.0,57026
7373,Martin,43.804700,-94.827800,56793.0,56176
7374,Pipestone,,,56794.0,56786
7375,Kenedy,27.223100,-97.789200,56795.0,78385
7376,Fayette,39.799722,-79.570277,56796.0,15437
7377,Galveston,,,54253.0,77592
7378,nan,,,56288.0,24153
7379,nan,,,56289.0,24153
7380,Maricopa,33.556100,-112.215300,141.0,85303
7381,Maricopa,33.439375,-111.946052,143.0,85281
7382,Maricopa,33.355600,-111.935300,147.0,85283
7383,Coconino,36.904700,-111.388600,4941.0,86040
7384,Apache,34.578900,-109.270800,6177.0,85936
7385,Maricopa,33.332500,-111.750300,8068.0,85296
7386,Pinal,,,55129.0,85293
7387,Seneca,42.928100,-76.840800,54782.0,13148
7388,Potter,35.283357,-101.746423,3484.0,79108
7389,Hutchinson,35.209000,-101.841400,3487.0,79105
7390,Potter,35.298160,-101.747187,6193.0,79108
7391,Washoe,39.395100,-119.747100,54665.0,89521
7392,Washoe,39.395100,-119.747100,54666.0,89521
7393,Hillsborough,27.907200,-82.423100,56352.0,33602
7394,nan,,,56353.0,62525
7395,Stanislaus,37.4833,-120.8675,56631.0,95380
7396,Schuylkill,40.669608,-76.380716,56911.0,17938
7397,Nolan,32.287800,-100.100000,56638.0,79537
7398,Alleghany,37.777000,-79.892000,3799.0,24426
7399,Fauquier,38.544200,-77.771400,7838.0,22734
7400,Buckingham,37.948453,-76.710320,56807.0,23123
7401,Wise,36.916389,-82.338055,56808.0,24283
7402,Howard,43.363900,-92.387500,56831.0,50466
7403,Yakima,,,50423.0,98908
7404,York,40.001700,-76.718300,50215.0,17406
7405,Whitman,46.733100,-117.158300,56932.0,99164
7406,Wichita,38.497222,-101.128056,56818.0,67863
7407,Barber,37.369167,-98.460278,56819.0,67112
7408,Riverside,33.925727,-116.616666,56926.0,92240
7409,Somerset,40.085300,-78.863300,56699.0,15501
7410,Somerset,39.879400,-78.918300,56700.0,15501
7411,Cottonwood,44.035800,-95.321400,56750.0,56174
7412,Utah,40.097800,-111.629700,56751.0,84660
7413,Uinta,41.288056,-110.480741,56752.0,82939
7414,Uinta,41.202500,-110.295000,56753.0,82939
7415,Sterling,29.553100,-95.665000,56754.0,76951
7416,Cottonwood,43.895300,-94.914200,56755.0,56159
7417,Palo Alto,43.047500,-94.922800,56859.0,51358
7418,Greene,42.082200,-94.365000,56860.0,50129
7419,Imperial,33.013900,-115.543900,56832.0,92250
7420,Roosevelt,48.213900,-104.397500,56833.0,59218
7421,Roosevelt,48.214200,-104.397500,56880.0,59218
7422,Martin,32.235300,-101.836700,56644.0,79749
7423,Dickens,33.720300,-101.006100,56773.0,79243
7424,Nolan,32.198100,-100.268600,56774.0,79537
7425,Scurry,30.667200,-97.917800,56775.0,79549
7426,Howard,32.240278,-101.473611,56776.0,79720
7427,La Salle,41.226900,-88.683600,56941.0,60470
7428,Dodge,43.616100,-88.496900,56942.0,53006
7429,Nolan,32.312200,-100.530300,56337.0,79545
7430,Steuben,42.586944,-77.312500,56370.0,14418
7431,Nolan,32.236944,-100.483300,56372.0,79545
7432,Dodge,43.437500,-88.470300,56647.0,53050
7433,Carson,35.391900,-101.530000,56648.0,79068
7434,Nolan,32.408100,-100.128600,56649.0,79556
7435,Jerauld,44.041100,-98.591900,56650.0,57382
7436,Blair,40.438100,-78.543600,56651.0,15938
7437,Huron,,,56652.0,48475
7438,Bureau,41.221389,-89.601666,56653.0,61368
7439,Shasta,40.898100,-121.803600,56654.0,96013
7440,Cambria,40.695833,-78.663055,56655.0,16646
7441,Guadalupe,34.842778,-104.976111,56656.0,88435
7442,Stephenson,42.353889,-89.587777,56657.0,61032
7443,Carson,35.392222,-101.585833,56658.0,79068
7444,Huron,,,56659.0,48475
7445,Franklin,,,56660.0,50441
7446,Kenedy,,,56661.0,78385
7447,Kenedy,,,56662.0,78385
7448,Woodford,40.720000,-89.082777,56663.0,61738
7449,Jerome,42.600000,-115.000000,56438.0,83324
7450,McLean,40.479200,-88.798900,56338.0,61737
7451,Howard,32.708600,-101.454200,56920.0,79720
7452,Howard,31.936100,-101.298300,56921.0,79720
7453,Huron,43.709200,-82.963300,56416.0,48475
7454,Arapahoe,39.652200,-104.716100,56530.0,80018
7455,Walworth,42.649722,-88.723056,55013.0,53115
7456,New Haven,41.5444,-73.0417,56629.0,6708
7457,Herkimer,43.500000,-75.000000,56398.0,13407
7458,Sullivan,43.233,-72.1455,56399.0,3605
7459,Bureau,41.229400,-89.557200,56622.0,61368
7460,Winnebago,43.315,-93.77,56764.0,50436
7461,Worth,43.423100,-93.139200,56765.0,50448
7462,Worth,,,56766.0,50448
7463,Atchison,40.575000,-95.522800,56767.0,64491
7464,Schuylkill,40.841100,-76.154700,56770.0,17976
7465,Lancaster,39.958900,-76.444200,56510.0,17516
7466,Camden,39.9894,-75.04,56511.0,8110
7467,Lebanon,40.366400,-76.493100,56512.0,17046
7468,Montgomery,40.097500,-75.242800,56513.0,19444
7469,Bergen,,,56701.0,7641
7470,Camden,,,56883.0,18110
7471,Cumberland,,,56884.0,8360
7472,Berks,40.478056,-75.968055,56885.0,19522
7473,Clinton,41.136389,-77.447222,56886.0,17748
7474,Cumberland,40.135600,-77.507200,56887.0,17527
7475,Warren,,,56888.0,7823
7476,Morris,,,56889.0,7901
7477,Bradford,41.779200,-76.625800,56890.0,18814
7478,Washington,44.312222,-72.711389,56891.0,5676
7479,Cavalier,48.629200,-98.316400,56912.0,58269
7480,Clark,36.415999,-114.960916,55514.0,89165
7481,Franklin,39.890800,-83.027200,56863.0,43123
7482,Bexar,29.346700,-98.653600,56864.0,78252
7483,Ottawa,41.528300,-83.035300,56865.0,43452
7484,Rutherford,35.934200,-86.375600,56866.0,37130
7485,Fayette,33.487800,-84.440600,56867.0,30214
7486,Mahoning,40.997500,-80.520800,56868.0,44436
7487,Lorain,41.300600,-82.180300,56869.0,44074
7488,Taylor,32.452200,-84.387200,56870.0,31058
7489,Lake,42.480300,-87.886100,56871.0,60099
7490,McLean,40.479200,-88.798900,56614.0,61737
7491,Clinton,44.831100,-73.636700,56901.0,12910
7492,Wyoming,42.669700,-78.227800,56902.0,14066
7493,Franklin,44.890833,-73.985833,56903.0,12920
7494,Franklin,,,56904.0,19120
7495,Hansford,36.496400,-101.391700,56905.0,79081
7496,Huron,43.830000,-83.206400,56635.0,48731
7497,Union,45.085221,-117.816273,56623.0,97883
7498,Jackson,43.618300,-95.425300,56624.0,56187
7499,Jackson,43.629200,-95.416900,56625.0,56187
7500,Jackson,43.618100,-95.417200,56626.0,56187
7501,Jackson,43.624700,-95.431400,56627.0,56187
7502,Jackson,43.595800,-95.383300,56628.0,56187
7503,Lincoln,38.886900,-98.117800,56488.0,67455
7504,Steuben,42.450000,-77.520000,56634.0,14826
7505,Steuben,42.545600,-77.496700,56633.0,14826
7506,Yates,,,56632.0,14873
7507,Elmore,43.053600,-115.480300,56637.0,83623
7508,Elmore,43.027200,-115.465600,56636.0,83623
7509,Fresno,36.654114,-120.579727,56639.0,93622
7510,Ramsey,44.942889,-93.096559,56643.0,55102
7511,Worcester,38.217500,-75.316100,56641.0,21841
7512,Osceola,43.430300,-95.416700,56645.0,51345
7513,Greene,39.883611,-79.916944,56664.0,15351
7514,Warren,43.308505,-73.636584,56936.0,12801
7515,Roger Mills,35.546944,-99.903611,56665.0,73628
7516,Maui,20.766700,-156.923300,56667.0,96763
7517,Mcintosh,46.030000,-99.370000,56669.0,58413
7518,McHenry,48.060000,-100.930000,56670.0,58790
7519,Roger Mills,35.535000,-99.382800,56804.0,73650
7520,Stephenson,42.416100,-89.877500,56805.0,61048
7521,Floyd,34.105000,-101.098600,56673.0,79235
7522,Anoka,,,56672.0,55303
7523,Monongalia,39.707893,-79.958974,56671.0,26541
7524,Orange,33.549444,-117.627777,56676.0,92694
7525,Washington,33.064722,-82.745000,56675.0,31082
7526,nan,,,56678.0,nan
7527,Stark,41.090583,-89.639811,56640.0,61491
7528,Benton,40.695000,-87.488600,56679.0,47942
7529,Wicomico,38.384700,-75.634400,56680.0,21801
7530,Amelia,37.309700,-78.058900,56681.0,23083
7531,Brunswick,36.763900,-77.810800,56682.0,23868
7532,Charles City,37.763100,-77.809700,56683.0,23030
7533,Chesterfield,37.351700,-77.496900,56684.0,23831
7534,King and Queen,37.671100,-76.760000,56686.0,23091
7535,Franklin,39.801400,-77.788300,56687.0,17225
7536,Craven,35.168100,-77.226700,56688.0,28562
7537,Schuylkill,40.555300,-76.388600,56690.0,17963
7538,Hanover,37.703600,-77.663900,56692.0,23146
7539,Virginia Beach,36.785800,-76.201900,56693.0,23464
7540,Adams,46.739200,-119.112200,56694.0,99344
7541,Grant,47.502500,-119.291700,56695.0,99115
7542,Franklin,46.378381,-119.254522,56696.0,99301
7543,Franklin,46.378469,-119.254443,56697.0,99301
7544,Grant,47.616400,-119.299200,56698.0,99115
7545,Klickitat,45.879700,-120.807200,56702.0,98620
7546,Lewis,43.618630,-75.358577,56703.0,13368
7547,Lewis,43.612619,-75.339072,56704.0,13368
7548,Lewis,43.614218,-75.332705,56705.0,13368
7549,Fresno,36.652905,-120.580609,55508.0,93622
7550,Merced,37.186700,-120.490300,56707.0,95340
7551,Madera,37.106668,-120.248504,56706.0,93610
7552,Jackson,43.625600,-95.372500,56709.0,56187
7553,Jackson,43.625600,-95.367200,56710.0,56187
7554,Jackson,43.625600,-95.361900,56711.0,56167
7555,Jackson,43.625600,-95.356700,56712.0,56167
7556,Sterling,31.926100,-100.928100,56763.0,76951
7557,Fresno,36.757500,-120.365800,56768.0,93640
7558,San Bernardino,,,56769.0,92394
7559,Riverside,,,50553.0,92234
7560,Erath,32.329700,-98.467800,56771.0,76446
7561,Benton,40.578600,-87.333600,56777.0,47944
7562,Benton,,,56778.0,47944
7563,Pecos,30.660300,-102.705000,56779.0,79735
7564,Barber,,,56879.0,67104
7565,Linn,44.770792,-122.611974,56781.0,97358
7566,Winnebago,,,56780.0,61109
7567,Howard,32.140800,-101.398600,56783.0,79733
7568,Montgomery,37.231900,-80.421100,56785.0,24061
7569,Cloud,39.437500,-97.664400,56784.0,66901
7570,Mitchell,43.483900,-92.613100,56797.0,50455
7571,Middlesex,41.553227,-72.596867,56798.0,6457
7572,nan,,,56802.0,nan
7573,Fresno,36.651400,-120.583300,56803.0,93662
7574,Chambers,29.751645,-94.923120,56806.0,77523
7575,Maricopa,32.922294,-112.955940,56812.0,85337
7576,Denver,39.836789,-104.697149,56815.0,80249
7577,Los Angeles,34.040278,-118.148056,56814.0,91754
7578,Fresno,36.809841,-119.741665,56813.0,93740
7579,Sampson,35.121111,-78.197777,56816.0,28341
7580,Surry,36.267222,-80.788055,56817.0,28621
7581,Cumberland,,,56829.0,4101
7582,Charles,38.568600,-76.891900,56846.0,20602
7583,Shackelford,32.768300,-99.422800,56823.0,76430
7584,Lyon,44.325300,-95.814200,56840.0,56258
7585,nan,,,56824.0,nan
7586,nan,,,56825.0,nan
7587,nan,,,56826.0,nan
7588,nan,,,56827.0,nan
7589,nan,,,56828.0,nan
7590,nan,,,56839.0,nan
7591,nan,,,56838.0,nan
7592,nan,,,56837.0,nan
7593,nan,,,56836.0,nan
7594,nan,,,56835.0,nan
7595,nan,,,56834.0,nan
7596,Sonoma,,,56907.0,95425
7597,Douglas,43.782500,-124.238055,56906.0,97441
7598,York,40.113625,-76.711950,3117.0,17370
7599,Windham,41.664376,-71.92418,56847.0,6374
7600,Scioto,38.596657,-82.828642,56848.0,45629
7601,Kittitas,47.135600,-120.687200,56858.0,98926
7602,Clinton,44.975833,-73.929722,56857.0,12933
7603,Gilliam,45.673100,-120.362800,56854.0,97812
7604,Gilliam,45.716700,-120.200800,56855.0,97812
7605,Tazewell,40.369200,-89.402200,56856.0,61747
7606,Chester,39.863900,-75.842800,56873.0,19390
7607,Montgomery,,,56881.0,77386
7608,Montgomery,,,56882.0,77385
7609,Stafford,38.384167,-77.413056,56894.0,22554
7610,San Mateo,37.500000,-122.400000,56895.0,94019
7611,Cole,38.552371,-92.044930,56896.0,65101
7612,Contra Costa,38.003928,-121.934491,56897.0,94565
7613,Los Angeles,34.431664,-118.642855,56898.0,91384
7614,Los Angeles,34.564400,-117.693300,56862.0,93591
7615,Fresno,36.783900,-119.709400,56909.0,93727
7616,Jefferson,,,56861.0,80226
7617,Alameda,37.786389,-121.588055,56910.0,94514
7618,Story,42.104400,-93.272200,56924.0,50278
7619,Osceola,43.430300,-95.416700,56913.0,51354
7620,Barnes,47.129400,-97.885300,56919.0,58056
7621,Hancock,43.212500,-93.831100,56923.0,50423
7622,Hancock,43.212500,-93.831100,56925.0,50423
7623,Wake,35.813600,-78.750300,56915.0,27513
7624,Garfield,39.522904,-107.813410,56922.0,81650
7625,Kings,,,56801.0,93204
7626,Fairfield,,,56928.0,6824
7627,Angelina,,,56931.0,74904
7628,Twin Falls,42.874400,-115.017200,56935.0,83332
7629,Twin Falls,42.844400,-115.036900,56934.0,83332
7630,Morrow,45.675800,-119.937500,56933.0,97818
7631,San Bernardino,,,56916.0,92365
7632,Imperial,,,56917.0,92269
7633,San Bernardino,,,56918.0,92365
7634,Rock,42.518900,-89.026700,56937.0,53511
7635,San Bernardino,,,56574.0,91730
7636,Riverside,33.591700,-114.744400,56939.0,92225
7637,Aiken,33.290600,-81.683100,7652.0,29808
7638,Kern,35.566700,-119.200000,56943.0,93308
7639,Juneau,58.232500,-134.053300,57085.0,99801
7640,Skagway-Yakutat,59.407200,-135.340800,56542.0,99840
7641,Northwest Arctic,67.570000,-162.980000,57051.0,99761
7642,Nome,63.250000,-169.588900,57052.0,99769
7643,Wade Hampton,62.683300,-164.654400,57053.0,99554
7644,Bethel,61.537800,-160.307200,57054.0,99607
7645,Nome,63.470000,-162.248900,57055.0,99671
7646,Wade Hampton,61.790000,-165.068900,57056.0,99662
7647,Bethel,59.753900,-161.900800,57057.0,99655
7648,Wade Hampton,61.938100,-162.875000,57058.0,99650
7649,Nome,64.930000,-161.160000,57059.0,99753
7650,Nome,64.620600,-162.277200,57060.0,99739
7651,Nome,63.477500,-162.038300,57061.0,99659
7652,Nome,63.766700,-171.737500,57062.0,99742
7653,Northwest Arctic,66.710000,-156.988900,57063.0,99773
7654,Wade Hampton,62.945600,-163.761400,57064.0,99620
7655,Northwest Arctic,67.630000,-163.718900,57065.0,99750
7656,Bethel,60.873100,-162.519700,57066.0,99609
7657,Bethel,60.600000,-164.748900,57067.0,99637
7658,Orange,33.853542,-117.856286,7693.0,92806
7659,Orange,33.858056,-117.861667,57027.0,92806
7660,Chesterfield,37.220896,-77.524504,10155.0,23803
7661,Platte,41.416442,-97.286328,57046.0,68601
7662,Iowa,,,55742.0,55936
7663,Jerauld,43.886389,-98.787500,56608.0,57382
7664,Elmore,43.595000,-115.923300,56997.0,83716
7665,Wise,33.101000,-97.957400,55230.0,76426
7666,Anchorage,61.167417,-149.905304,57036.0,99519
7667,Delaware,40.153328,-83.126719,7279.0,43017
7668,Danville,,,56364.0,24586
7669,Mason,38.585800,-83.724200,56977.0,41056
7670,Clark,35.788100,-114.993300,56944.0,89005
7671,Jefferson,30.063600,-94.075300,50625.0,77701
7672,Brevard,28.458600,-80.681100,56930.0,32927
7673,Hidalgo,26.208000,-98.399200,55098.0,78572
7674,Washington,44.251,-72.6027,3734.0,5641
7675,Chittenden,44.489997,-73.169312,6475.0,5403
7676,Bennington,42.8625,-72.9628,7381.0,5363
7677,Cerro Gordo,43.055000,-93.672222,55816.0,50438
7678,Payette,43.904444,-116.819722,57028.0,83655
7679,Franklin,42.630513,-93.206389,56355.0,50126
7680,Spartanburg,34.898600,-81.739700,57030.0,29372
7681,Morton,46.978300,-101.548600,57038.0,58563
7682,Kemper,32.654722,-88.762222,57037.0,39328
7683,Sarpy,41.077200,-95.870000,55027.0,68123
7684,Gaston,35.301700,-81.209200,56954.0,28034
7685,Mower,43.718900,-92.705000,56994.0,55926
7686,Nobles,43.703600,-95.713100,57047.0,56165
7687,NOT AVAILABLE,,,57048.0,58456
7688,Kern,35.417000,-119.010200,54371.0,93388
7689,New Castle,,,55457.0,73065
7690,Allegheny,40.538300,-79.790600,8226.0,15024
7691,Steele,47.327200,-97.897500,57031.0,58056
7692,Barnes,47.124400,-97.896100,57032.0,58056
7693,Cavalier,48.630300,-98.316900,57033.0,58249
7694,Luzerne,41.091900,-76.146200,6103.0,18603
7695,Solano,,,57041.0,nan
7696,Alameda,37.658889,-122.059444,57042.0,94542
7697,San Francisco,,,57043.0,nan
7698,Albany,41.724400,-105.990600,57039.0,82083
7699,Albany,41.724400,-105.990600,57040.0,82083
7700,Jefferson,39.857499,-105.225967,55650.0,80004
7701,Jefferson,39.858600,-105.225600,56516.0,80007
7702,Luzerne,40.935300,-76.028400,3144.0,18201
7703,Wayne,41.467858,-75.130895,3153.0,18428
7704,Brookings,44.250300,-96.535600,56459.0,57026
7705,Georgetown,33.453100,-79.315800,56995.0,29442
7706,San Bernardino,34.073206,-117.512842,56976.0,92335
7707,San Bernardino,33.985244,-117.700826,56996.0,91710
7708,San Bernardino,34.038333,-117.373055,57127.0,92316
7709,Cleveland,35.170547,-81.416648,57029.0,28086
7710,Caddo,32.519470,-93.760125,56565.0,71101
7711,Smith,,,54834.0,99508
7712,Pueblo,38.320833,-104.526390,56998.0,81001
7713,Washington,30.791389,-89.909166,55486.0,70429
7714,Fresno,36.549167,-120.111111,56955.0,93627
7715,Kandiyohi,45.127200,-95.025000,57034.0,56209
7716,Kandiyohi,45.105000,-95.084400,57035.0,56209
7717,Sheboygan,43.715142,-87.705863,4050.0,53081
