Unnamed: 0,Year,Utility,Plant State,Plant Code,NERC Region,Census Region,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
8560,2004.0,Tennessee Valley Authority,MS,55197,SERC,ESC ,CA,NG,208286.60742000001,546666.0,2.6245854535317013,Lowndes,39766.0
8582,2004.0,PSEG Fossil LLC,TX,55215,ERCOT,WSC ,CA,NG,310660.64754000003,1875751.0,6.037942091646746,Ector,79761.0
8589,2004.0,Los Medanos Energy Center LLC,CA,55217,WECC,PACC,CA,NG,110536.8103941,1256673.8,11.368826325995345,Contra Costa,94565.0
8602,2004.0,Calpine Central L P,OK,55225,SPP,WSC ,CA,NG,674.64714,276174.0,409.36066222707177,Wagoner,74011.0
8636,2004.0,BP Alternative Energy,IN,55259,ECAR,ENC ,CA,NG,30623.461647900003,135269.41,4.4171822100091065,Lake,46394.0
8644,2004.0,Tennessee Valley Authority,MS,55269,SERC,ESC ,CA,NG,117883.01145,266148.0,2.2577299029460787,Desoto,38671.0
8655,2004.0,Dynegy - Arlington LLC,AZ,55282,WECC,MTN ,CA,NG,32607.4459041,542110.69,16.62536500388201,Maricopa,85322.0
8657,2004.0,Colorado Springs City of,CO,55283,WECC,MTN ,CA,NG,42817.82007,250787.0,5.857070714716562,El Paso,80817.0
8667,2004.0,Morgan Energy Center LLC,AL,55293,SERC,ESC ,CA,NG,57925.0539747,271466.14,4.6865064660719815,Morgan,35601.0
8671,2004.0,FPL Energy OSI Blythe,CA,55295,WECC,PACC,CA,NG,14013.14205,392007.0,27.97424008129569,Riverside,92225.0
8676,2004.0,Fairless Energy LLC,PA,55298,MAAC,MAT ,CA,NG,135065.41248,552501.0,4.0906179447074384,Bucks,19030.0
8692,2004.0,Air Products LLC,TX,55309,SERC,WSC ,CA,NG,11.7110772,4087.582,349.0355268087551,Jefferson,77640.0
8699,2004.0,Ingleside Cogeneration LP,TX,55313,ERCOT,WSC ,CA,NG,29367.0412509,705051.429,24.008255478525356,San Patricio,78359.0
8706,2004.0,Boston Generating LLC,MA,55317,NPCC,NEW ,CA,NG,135550.44333,577075.0,4.257271210800104,Norfolk,2191.0
8712,2004.0,Wise County Power Company  LLC,TX,55320,ERCOT,WSC ,CA,NG,14468.8659,552210.0,38.16539622500751,Wise,76487.0
8716,2004.0,Hermiston Power Partnership,OR,55328,WECC,PACC,CA,NG,80581.64799,1451959.0,18.018482324662614,Umatilla,97838.0
8721,2004.0,Delta Energy Center LLC,CA,55333,WECC,PACC,CA,NG,65347.86939,2019357.0,30.901650181559194,Contra Costa,94565.0
8739,2004.0,Brazos Valley Energy,TX,55357,ERCOT,WSC ,CA,NG,310189.97712,1064407.0,3.4314680631612537,Fort Bend,77481.0
8741,2004.0,Cottonwood Energy Co LP,TX,55358,SERC,WSC ,CA,NG,575923.28673,844045.0,1.465551088917331,Newton,77614.0
8763,2004.0,Columbia Energy LLC,SC,55386,SERC,SAT ,CA,NG,65900.92471769999,159878.48165,2.4260430689686365,Calhoun,29053.0
8775,2004.0,Elk Hills Power LLC,CA,55400,WECC,PACC,CA,NG,170478.23286,1437801.0,8.433927169932304,Kern,93276.0
8787,2004.0,Calpine Operating Services Company  Inc,FL,55412,FRCC,SAT ,CA,NG,32253.232710000004,518143.0,16.064839287856927,Polk,33823.0
8815,2004.0,Magnolia Energy LP,MS,55451,SERC,ESC ,CA,NG,95603.24391,190683.0,1.9945243717828989,Benton,38605.0
8818,2004.0,Arizona Public Service Co,AZ,55455,WECC,MTN ,CA,NG,10816.334490000001,857566.0,79.28434543077819,Maricopa,85322.0
8824,2004.0,Oklahoma Gas & Electric Co,OK,55463,SPP,WSC ,CA,NG,105654.6657,183641.0,1.7381248502686806,Oklahoma,73054.0
8828,2004.0,Entergy Louisiana Inc,LA,55467,SERC,WSC ,CA,NG,6626.3127,124795.0,18.83324944806785,Ouachita,71280.0
8840,2004.0,Mesquite Power LLC,AZ,55481,WECC,MTN ,CA,NG,373661.3193,2222655.0,5.948314383099167,Maricopa,85322.0
8842,2004.0,Puget Sound Energy Inc,WA,55482,WECC,PACC,CA,NG,1993.4621399999999,84786.0,42.53203424269698,Klickitat,98620.0
8861,2004.0,Las Vegas Power Company LLC,NV,55514,WECC,MTN ,CA,NG,101707.30587000001,676975.0,6.6561098458875145,Clark,89124.0
8946,2004.0,Entergy Louisiana Inc,LA,55620,SPP,WSC ,CA,NG,152530.62605999998,669778.0,4.391105034450812,Ouachita,71280.0
8956,2004.0,Rock River Energy LLC,WI,55641,MAIN,ENC ,CA,NG,22222.03275,246617.0,11.097859623125613,Rock,53511.0
8979,2004.0,Nevada Power Co,NV,55687,WECC,MTN ,CA,NG,72817.34448,826610.0,11.351828412625466,Clark,89019.0
8997,2004.0,Duke Energy Ohio Inc,OH,55736,ECAR,ENC ,CA,NG,77918.5209,213892.0,2.745072641644562,Lawrence,45638.0
9050,2004.0,Southern Power Co,FL,55821,FRCC,SAT ,CA,NG,1112.20065,1108056.0,996.273469180224,Orange,32802.0
9059,2004.0,Rocky Mountain Energy Ctr LLC,CO,55835,WECC,MTN ,CA,NG,360947.9427,781263.0,2.1644755588739915,Weld,80643.0
9061,2004.0,Nevada Power Co,NV,55841,WECC,MTN ,CA,NG,168801.57939,396152.0,2.346850079433964,Clark,89124.0
9101,2004.0,Southern Power Co,GA,55965,SERC,SAT ,CA,NG,58948.97901,599194.0,10.164620491533087,Heard,30217.0
9110,2004.0,RRI Energy Wholesale Generation  LLC,PA,55976,MAAC,MAT ,CA,NG,78794.50713,100335.0,1.273375564548696,Adams,17325.0
9163,2004.0,Industrial Energy Applications Inc,IA,56073,MAIN,WNC ,IC,NG,87.92099999999998,107.00399999999999,1.2170471218480228,Linn,52411.0
102,2005.0,Arizona Public Service Co,AZ,117,WECC,MTN ,CA,NG,17860.6265547,667754.0,37.38693029356696,Maricopa,85043.0
142,2005.0,Salt River Project,AZ,147,WECC,MTN ,CA,NG,27987.953474699996,287144.0,10.259556857544686,Maricopa,85072.0
325,2005.0,RRI Energy Coolwater LP,CA,329,WECC,PACC,CA,NG,82650.44084279999,126964.0,1.5361563556749056,San Bernardino,92327.0
346,2005.0,Southern California Edison Co,CA,358,WECC,PACC,CA,NG,1320.456192,59424.0,45.002628909630644,San Bernardino,92374.0
824,2005.0,Georgia Power Co,GA,732,SERC,SAT ,GT,NG,1.7935883999999997,115.001,64.11783216260766,Chatham,31405.0
1517,2005.0,Cleco Evangeline LLC,LA,1396,SPP,WSC ,CA,NG,58842.5828772,372178.0,6.324977283487152,Evangeline,71367.0
1639,2005.0,Boston Generating LLC,MA,1588,NPCC,NEW ,CA,NG,30004.1197476,2699311.0,89.96467894099493,Middlesex,2129.0
1651,2005.0,Mirant Kendall LLC,MA,1595,NPCC,NEW ,CA,WOO,155.0516142,473.4152,3.0532748881243186,Middlesex,2142.0
1652,2005.0,Mirant Kendall LLC,MA,1595,NPCC,NEW ,CA,NG,127752.07336319999,306931.6838,2.4025573575419883,Middlesex,2142.0
2470,2005.0,Dynegy Northeast Gen Inc,NY,2480,NPCC,MAT ,ST,DFO,5977.7048295,6926.0,1.1586386744658521,Orange,12550.0
3296,2005.0,Brownsville Public Utilities Board,TX,3559,ERCOT,WSC ,CA,NG,313.6757517,23656.0,75.41545647629351,Cameron,78520.0
3452,2005.0,Virginia Electric & Power Co,VA,3804,SERC,SAT ,CA,NG,1673.2128281999999,88789.0,53.06497685385126,Prince William,22026.0
4411,2005.0,Reedy Creek Improvement Dist,FL,7294,FRCC,SAT ,CA,NG,317.2160373000001,16750.0,52.803131085579565,Orange,32830.0
4423,2005.0,City of Redding,CA,7307,WECC,PACC,CA,NG,13397.5045545,74781.0,5.581711108646894,Shasta,96001.0
4613,2005.0,Southern Power Co,AL,7710,SERC,ESC ,CA,NG,188891.9704257,719486.0,3.8089813896192437,Lee,36877.0
4654,2005.0,Rochester Gas & Electric Corp,NY,7784,NPCC,MAT ,CA,NG,8138.354612399998,25161.999,3.0917796284843533,Allegany,14735.0
4753,2005.0,Lincoln Electric System,NE,7887,MRO,WNC ,CA,NG,1434.28458,24707.998,17.22670545617941,Lancaster,68517.0
4760,2005.0,Southern Power Co,AL,7897,SERC,ESC ,CA,NG,215637.28365479998,700243.0,3.2473187759171296,Autauga,36067.0
4780,2005.0,Oglethorpe Power Corporation,GA,7917,SERC,SAT ,CA,NG,4079.7336876000004,291437.0,71.43530002602809,Heard,30217.0
4810,2005.0,Municipal Electric Authority,GA,7946,SERC,SAT ,CA,NG,40225.90899,236316.0,5.874721191726138,Heard,30217.0
4933,2005.0,Salt River Project,AZ,8068,WECC,MTN ,CA,NG,242317.6642947,700748.0,2.8918568608674353,Maricopa,85072.0
5538,2005.0,Formosa Plastics Corp,TX,10554,ERCOT,WSC ,CA,NG,206072.8299075,650976.24619,3.158962035326073,Calhoun,77978.0
5618,2005.0,Carthage Energy LLC,NY,10620,NPCC,MAT ,CA,NG,1066.2091748999999,3620.0,3.3952061989520215,Jefferson,13619.0
5720,2005.0,Red Shield Acquisition LLC,ME,10700,NPCC,NEW ,GT,NG,13.235041199999998,131.31900000000002,9.922069604135423,Penobscot,4468.0
5734,2005.0,Selkirk Cogen Partners LP,NY,10725,NPCC,MAT ,CA,NG,294449.2841331,691997.03,2.350139963957924,Albany,12158.0
5758,2005.0,Midland Cogeneration Venture,MI,10745,ECAR,ENC ,CA,NG,17956.4545833,1144673.72,63.74720102400271,Midland,48640.0
5844,2005.0,Applied Energy Inc,CA,10811,WECC,PACC,CA,NG,10658.530948500002,39308.28,3.687964147210357,San Diego,92136.0
5930,2005.0,Cogen Technologies Linden Vent,NJ,50006,MAAC,MAT ,CA,NG,696831.6392751001,1393059.08822,1.9991329464735144,Union,7036.0
5931,2005.0,Cogen Technologies Linden Vent,NJ,50006,MAAC,MAT ,CA,WOO,13019.136531,15519.451819999998,1.192049240980496,Union,7036.0
5953,2005.0,Oxy Vinyls LP,TX,50043,ERCOT,WSC ,CA,NG,158544.60123270002,255955.73583000002,1.6144083988979678,Harris,77536.0
6015,2005.0,Paris Generation LP,TX,50109,ERCOT,WSC ,CA,NG,2359.6091445,89637.00832000001,37.98807464741964,Lamar,75460.0
6053,2005.0,Union Carbide Corp-Seadrift,TX,50150,ERCOT,WSC ,CA,NG,145857.96727020002,186687.86875,1.2799291820937222,Calhoun,77983.0
6233,2005.0,Calpine Eastern Corp,NY,50292,NPCC,MAT ,CA,NG,61147.1095152,69321.0,1.1336758278454375,Nassau,11801.0
6273,2005.0,Nalco Co,IL,50326,MAIN,ENC ,CA,NG,303.0900633,697.431,2.301068508833559,Du Page,60563.0
6406,2005.0,Indeck-Oswego Ltd Partnership,NY,50450,NPCC,MAT ,CA,NG,1692.8104191,3907.9098,2.308533640806441,Oswego,13126.0
6410,2005.0,Indeck-Yerkes Ltd Partnership,NY,50451,NPCC,MAT ,CA,NG,893.9162525999999,5164.298589999999,5.777161534964132,Erie,14150.0
6417,2005.0,Indeck-Corinth Ltd Partnership,NY,50458,NPCC,MAT ,CA,NG,156894.89847989994,339049.2926,2.160996284040657,Saratoga,12822.0
6421,2005.0,Indeck Operations Inc,NY,50459,NPCC,MAT ,CA,NG,1472.2371449999998,9507.94,6.458157934875362,Herkimer,13357.0
6531,2005.0,Sunoco Power Generation LLC,NJ,50561,MAAC,MAT ,CA,NG,21360.324890400003,56586.89,2.6491586757386787,Gloucester,8093.0
6564,2005.0,TXU Generation Co LP,TX,50615,ERCOT,WSC ,CA,NG,6755.6796594,74893.0,11.085931212826567,Nolan,79556.0
6671,2005.0,Thermo Cogeneration Partnership LP,CO,50707,WECC,MTN ,CA,NG,101894.5307088,124603.29,1.2228653405951528,Weld,80621.0
6732,2005.0,Calpine Newark LLC,NJ,50797,MAAC,MAT ,CA,NG,42.084852000000005,10135.002,240.82304008102489,Essex,7105.0
6735,2005.0,GE Energy Financial Services,NJ,50799,MAAC,MAT ,CA,NG,14582.4451785,21089.737999999998,1.4462415419256431,Middlesex,8859.0
6772,2005.0,Optim Energy LLC,TX,50815,ERCOT,WSC ,CA,NG,239944.5123855,537845.6,2.2415415741447986,Harris,77530.0
7000,2005.0,Doswell Ltd Partnership,VA,52019,SERC,SAT ,CA,NG,309158.49380939995,559351.0,1.809269391591896,Hanover,23005.0
7150,2005.0,Power Resources Ltd,TX,52176,ERCOT,WSC ,CA,NG,49400.7173802,199026.54,4.028818821966554,Howard,79720.0
7187,2005.0,Rensselaer Cogeneration LLC,NY,54034,NPCC,MAT ,CA,NG,1169.2613789999998,5790.0,4.951844047865366,Rensselaer,12144.0
7194,2005.0,Lockport Energy Associates LP,NY,54041,NPCC,MAT ,CA,NG,169191.8343327,313757.26996999996,1.8544468839614656,Niagara,14094.0
7210,2005.0,Pawtucket Power Associates LP,RI,54056,NPCC,NEW ,CA,NG,5574.3877569,5669.08616,1.016988126271407,Providence,2860.0
7503,2005.0,Teton Operating Services LLC,FL,54423,FRCC,SAT ,CA,NG,18840.8050311,98895.38,5.2489997023352295,Lake,32784.0
7507,2005.0,Teton Operating Services LLC,FL,54424,FRCC,SAT ,CA,NG,10687.559532,108760.81324,10.176393676625183,Pasco,33523.0
7587,2005.0,Tenaska Washington Partners LP,WA,54537,WECC,PACC,CA,NG,40030.926588300004,143390.22814000002,3.581986238157905,Whatcom,98248.0
7596,2005.0,Sithe/Independence LLC,NY,54547,NPCC,MAT ,CA,NG,293199.9150003,1092931.98,3.7275999210261768,Oswego,13126.0
7620,2005.0,Energy Systems North East LLC,PA,54571,ECAR,MAT ,CA,NG,1944.8799261,4118.621,2.1176736644400087,Erie,16428.0
7624,2005.0,Saranac Power Partners LP,NY,54574,NPCC,MAT ,CA,NG,68300.2126095,645778.47,9.454999411087888,Clinton,12901.0
7746,2005.0,Falcon Power Operating Company,AZ,54694,WECC,MTN ,CA,NG,37592.616426,108730.21,2.892328875645896,Yuma,85364.0
7868,2005.0,Brazos Electric Power Coop Inc,TX,54817,ERCOT,WSC ,CA,NG,89780.83980419999,161035.52,1.7936512996670215,Johnson,76033.0
7880,2005.0,Panda-Brandywine LP,MD,54832,MAAC,SAT ,CA,DFO,462.4146381,3288.0666899999997,7.11064576915261,Prince Georges,20613.0
7910,2005.0,Southwestern Bell Telephone Co,MO,54858,SPP,WNC ,IC,DFO,39.1131222,55.861,1.4281907671385028,Cooper,63101.0
8041,2005.0,Cottage Grove Operating Services LLC,MN,55010,MRO,WNC ,CA,DFO,1293.6314949,1366.56303,1.056377365105538,Washington,55016.0
8042,2005.0,Cottage Grove Operating Services LLC,MN,55010,MRO,WNC ,CA,NG,66376.72386269999,269054.88697,4.053452344628202,Washington,55016.0
8046,2005.0,Whitewater Operating Services LLC,WI,55011,MAIN,ENC ,CA,NG,57905.1164226,260135.54294,4.492444865173793,Jefferson,53190.0
8074,2005.0,Delta Person LP,NM,55039,WECC,MTN ,GT,NG,5246.3662287,6507.998000000001,1.2404772591738455,Bernalillo,87105.0
8108,2005.0,Tenaska Frontier Partners Ltd,TX,55062,ERCOT,WSC ,CA,NG,651296.5269177,1715310.0,2.633685163527292,Grimes,77876.0
8115,2005.0,Denver City Energy Assoc LP,TX,55065,SPP,WSC ,CA,NG,64683.8987901,1026280.0,15.86608134630676,Yoakum,79323.0
8124,2005.0,Pine Bluff Energy LLC,AR,55075,SERC,WSC ,CA,NG,136867.7021283,184793.73,1.3501631657903779,Jefferson,71601.0
8129,2005.0,El Dorado Energy LLC,NV,55077,WECC,MTN ,CA,NG,45476.09685150001,1193147.0,26.236794329472996,Clark,89005.0
8145,2005.0,Dearborn Industrial Gen Inc,MI,55088,ECAR,ENC ,CA,NG,254893.4621139,461525.91667,1.8106620422604864,Wayne,48126.0
8148,2005.0,Occidental Chemical Corporation,LA,55089,SERC,WSC ,CA,NG,39357.132282,1157950.4298100001,29.42161592244842,St Charles,70057.0
8179,2005.0,Calpine Corp-Sutter,CA,55112,WECC,PACC,CA,NG,1529.4502704,795909.0,520.3889367333561,Sutter,95993.0
8184,2005.0,PPG Industries Inc,LA,55117,SERC,WSC ,CA,NG,1547.2425500999998,621856.33,401.91263480946077,Calcasieu,70602.0
8204,2005.0,Salt River Project,AZ,55129,WECC,MTN ,CA,NG,185478.96512670003,927888.0,5.0026589234319,Pinal,85072.0
8206,2005.0,Dynegy Midwest Generation Inc,IL,55131,MAIN,ENC ,CA,NG,181244.06259689998,495319.0,2.732884006808132,Kendall,60447.0
8208,2005.0,Tenaska Gateway Partners Ltd,TX,55132,ERCOT,WSC ,CA,NG,609464.0785245,1572734.0,2.580519599789304,Rusk,75681.0
8222,2005.0,Green Country OP Services LLC,OK,55146,SPP,WSC ,CA,NG,261377.615349,1078096.0,4.1246684363559245,Tulsa,74037.0
8229,2005.0,Guadalupe Power Partners LP,TX,55153,ERCOT,WSC ,CA,NG,42271.4936295,1683383.0,39.82312559746453,Guadalupe,78124.0
8244,2005.0,"Bastrop Energy Partners, LP",TX,55168,ERCOT,WSC ,CA,NG,113654.7528171,616744.0,5.426469062780869,Bastrop,78602.0
8251,2005.0,Acadia Power Partners,LA,55173,SPP,WSC ,CA,NG,9429.1931502,967630.0,102.62065741854867,Acadia,70535.0
8253,2005.0,Eastman Cogeneration LP,TX,55176,SPP,WSC ,CA,NG,266086.60549499997,451431.9683,1.6965602889337577,Harrison,75602.0
8257,2005.0,Calpine Operating Services Company Inc,AZ,55177,WECC,MTN ,CA,NG,876.1884482999999,529146.0,603.9180281669551,Mohave,86446.0
8259,2005.0,Dogwood Energy LLC,MO,55178,SPP,WNC ,CA,NG,21012.1753146,99255.0,4.72368988521784,Cass,64080.0
8261,2005.0,"Rathdrum Operating Services Co., Inc.",ID,55179,WECC,MTN ,CA,NG,39622.77679140001,462035.0,11.660843520191731,Kootenai,83858.0
8263,2005.0,Sunrise Power Co LLC,CA,55182,WECC,PACC,CA,NG,585730.757052,1358572.0,2.319447943689576,Kern,93224.0
8278,2005.0,Tennessee Valley Authority,MS,55197,SERC,ESC ,CA,NG,173567.90575079998,428239.0,2.4672706520688443,Lowndes,39766.0
8304,2005.0,PSEG Fossil LLC,TX,55215,ERCOT,WSC ,CA,NG,315043.7614302,1711357.0,5.432124706202639,Ector,79761.0
8310,2005.0,Los Medanos Energy Center LLC,CA,55217,WECC,PACC,CA,NG,75145.6009959,1233050.42,16.408817065250116,Contra Costa,94565.0
8326,2005.0,Calpine Central L P,OK,55225,SPP,WSC ,CA,NG,3722.8242495,236192.0,63.444305766441204,Wagoner,74011.0
8368,2005.0,Tennessee Valley Authority,MS,55269,SERC,ESC ,CA,NG,235547.10840209998,614283.0,2.6078987093798833,Desoto,38671.0
8379,2005.0,Dynegy - Arlington LLC,AZ,55282,WECC,MTN ,CA,NG,21450.584589,472600.49,22.03205642434345,Maricopa,85322.0
8381,2005.0,Colorado Springs City of,CO,55283,WECC,MTN ,CA,NG,119314.4884194,687643.0,5.7632816358637,El Paso,80817.0
8391,2005.0,Morgan Energy Center LLC,AL,55293,SERC,ESC ,CA,NG,60812.2389411,397738.8,6.540439999014539,Morgan,35601.0
8395,2005.0,FPL Energy OSI Blythe,CA,55295,WECC,PACC,CA,NG,5347.0181895000005,284484.76,53.2043748343041,Riverside,92225.0
8398,2005.0,New Covert Generating Company  LLC,MI,55297,ECAR,ENC ,CA,NG,14473.6575945,314383.0,21.721047216113895,Van Buren,49043.0
8400,2005.0,Fairless Energy LLC,PA,55298,MAAC,MAT ,CA,NG,186772.33872,851501.0,4.559031630891171,Bucks,19030.0
8420,2005.0,Ingleside Cogeneration LP,TX,55313,ERCOT,WSC ,CA,NG,41059.4762682,562970.40553,13.711095627540011,San Patricio,78359.0
8428,2005.0,Boston Generating LLC,MA,55317,NPCC,NEW ,CA,NG,1335.5463662999998,605022.0,453.01459782048147,Norfolk,2191.0
8435,2005.0,Wise County Power Company  LLC,TX,55320,ERCOT,WSC ,CA,NG,41235.19517880001,1155047.0,28.011192744246717,Wise,76487.0
8439,2005.0,Hermiston Power Partnership,OR,55328,WECC,PACC,CA,NG,11352.4152033,1286808.0,113.35103385101185,Umatilla,97838.0
8444,2005.0,Delta Energy Center LLC,CA,55333,WECC,PACC,CA,NG,48826.73978519999,1915938.0,39.23952343385304,Contra Costa,94565.0
8462,2005.0,Brazos Valley Energy,TX,55357,ERCOT,WSC ,CA,NG,452721.4855929,1307589.0,2.888285715637144,Fort Bend,77481.0
8464,2005.0,Cottonwood Energy Co LP,TX,55358,SERC,WSC ,CA,NG,419630.8962096,1022553.0,2.436791497567063,Newton,77614.0
8488,2005.0,Columbia Energy LLC,SC,55386,SERC,SAT ,CA,NG,45878.7838236,103831.71,2.263174856579112,Calhoun,29053.0
8496,2005.0,Calpine Corp,CA,55393,WECC,PACC,CA,NG,23067.6627894,723127.0,31.348082664546737,Santa Clara,95013.0
8503,2005.0,Elk Hills Power LLC,CA,55400,WECC,PACC,CA,NG,170842.7914251,1401278.0,8.202148819456282,Kern,93276.0
8516,2005.0,Calpine Operating Services Company  Inc,FL,55412,FRCC,SAT ,CA,NG,82809.0180891,631963.0,7.631572195675921,Polk,33823.0
8537,2005.0,Tenaska Virginia Partners LP,VA,55439,SERC,SAT ,CA,NG,152854.7937177,452769.0,2.962085708847292,Fluvanna,22963.0
8540,2005.0,Tenaska Alabama B LP,AL,55440,SERC,ESC ,CA,NG,66508.8163731,133558.0,2.0081247462106178,Autagua,36006.0
8544,2005.0,Magnolia Energy LP,MS,55451,SERC,ESC ,CA,NG,322805.99879670003,591931.0,1.8337050804709245,Benton,38605.0
8547,2005.0,Arizona Public Service Co,AZ,55455,WECC,MTN ,CA,NG,21914.7342015,738125.0,33.681677049474665,Maricopa,85322.0
8549,2005.0,Arizona Public Service Co,AZ,55455,WECC,MTN ,CA,NG,22117.2719478,719042.0,32.51042903017355,Maricopa,85322.0
8553,2005.0,Oklahoma Gas & Electric Co,OK,55463,SPP,WSC ,CA,NG,102118.512387,600332.0,5.878777373145755,Oklahoma,73054.0
8557,2005.0,Entergy Louisiana Inc,LA,55467,SERC,WSC ,CA,NG,18377.561004900002,202327.0,11.009458760390112,Ouachita,71280.0
8569,2005.0,Mesquite Power LLC,AZ,55481,WECC,MTN ,CA,NG,440852.4641778,2564467.0,5.817064002994268,Maricopa,85322.0
8571,2005.0,Puget Sound Energy Inc,WA,55482,WECC,PACC,CA,NG,3999.4412997,333385.0,83.35789301995942,Klickitat,98620.0
8592,2005.0,Las Vegas Power Company LLC,NV,55514,WECC,MTN ,CA,NG,95198.5494084,616224.0,6.4730398081635725,Clark,89124.0
8684,2005.0,Entergy Louisiana Inc,LA,55620,SPP,WSC ,CA,NG,40622.4883833,420048.0,10.34028235879028,Ouachita,71280.0
8693,2005.0,Rock River Energy LLC,WI,55641,MAIN,ENC ,CA,NG,37199.3545851,646844.0,17.388581259393412,Rock,53511.0
8719,2005.0,Nevada Power Co,NV,55687,WECC,MTN ,CA,NG,68157.77765880001,1043651.0,15.312280356682846,Clark,89019.0
8734,2005.0,Duke Energy Ohio Inc,OH,55736,ECAR,ENC ,CA,NG,143617.0631985,341456.0,2.3775447874745734,Lawrence,45638.0
8775,2005.0,FPL Energy Marcus Hook LP,PA,55801,MAAC,MAT ,CA,NG,27333.912086400003,321500.68,11.761970953289294,Delaware County,19061.0
8787,2005.0,Frederickson Power LP,WA,55818,WECC,PACC,CA,NG,8387.2472406,235412.0,28.06785030259336,Pierce,98446.0
8799,2005.0,Rocky Mountain Energy Ctr LLC,CO,55835,WECC,MTN ,CA,NG,657248.5588152,1217045.0,1.8517271490011729,Weld,80643.0
8803,2005.0,Nevada Power Co,NV,55841,WECC,MTN ,CA,NG,232854.2522913,936309.0,4.0210088103896,Clark,89124.0
8841,2005.0,Southern Power Co,GA,55965,SERC,SAT ,CA,NG,162501.5561745,866183.0,5.330305877624099,Heard,30217.0
8850,2005.0,RRI Energy Wholesale Generation  LLC,PA,55976,MAAC,MAT ,CA,NG,3284.8369959,249386.0,75.9203577867862,Adams,17325.0
8900,2005.0,GE Energy Services,WI,56031,MAIN,ENC ,CA,NG,18870.484230000002,74187.0,3.931377652835145,Outagamie,54130.0
9032,2005.0,Pinelawn Power LLC,NY,56188,NPCC,MAT ,CA,NG,7.6960182,14061.0,1827.048693829752,Suffolk,11707.0
105,2006.0,Arizona Public Service Co,AZ,117,WECC,MTN ,CA,NG,17092.135469999997,548547.0,32.09353219571691,Maricopa,85043.0
145,2006.0,Salt River Project,AZ,147,WECC,MTN ,CA,NG,26031.06354,228843.0,8.791150605443146,Maricopa,85072.0
329,2006.0,RRI Energy Coolwater LP,CA,329,WECC,PACC,CA,NG,160080.10926,227116.0,1.418764648836672,San Bernardino,92327.0
350,2006.0,Southern California Edison Co,CA,358,WECC,PACC,CA,NG,202832.57472,1779870.0,8.775069795652987,San Bernardino,92374.0
828,2006.0,Georgia Power Co,GA,733,SERC,SAT ,GT,DFO,1.75842,2.0,1.137384697626278,Chatham,31405.0
1139,2006.0,Interstate Power and Light Co,IA,1077,MRO,WNC ,ST,NG,1598.11071,7684.0,4.808177526073899,Marshall,50158.0
1249,2006.0,City of Traer,IA,1192,MRO,WNC ,IC,DFO,23.4456,55.998999999999995,2.388465213089024,Tama,50675.0
1365,2006.0,City of Hill City,KS,1285,SPP,WNC ,IC,NG,4.1029800000000005,5.001,1.2188701870347896,Graham,67642.0
1520,2006.0,Cleco Evangeline LLC,LA,1396,SPP,WSC ,CA,NG,97639.2012,788499.0,8.07563960283608,Evangeline,71367.0
1641,2006.0,Boston Generating LLC,MA,1588,NPCC,NEW ,CA,NG,145493.72229,3237794.0,22.253839884214287,Middlesex,2129.0
1654,2006.0,Mirant Kendall LLC,MA,1595,NPCC,NEW ,CA,NG,268299.6532632,298131.44135,1.1111883214307967,Middlesex,2142.0
1995,2006.0,City of Mountain Lake,MN,1998,MRO,WNC ,IC,NG,3.51684,10.0,2.8434617440656957,Cottonwood,56159.0
2970,2006.0,RRI Energy NE Management Co,PA,3136,RFC,MAT ,ST,DFO,33868.34148,400784.0,11.833588020147715,Armstrong,15774.0
3290,2006.0,Brownsville Public Utilities Board,TX,3559,ERCOT,WSC ,CA,NG,2750.16888,31466.0,11.441479186543626,Cameron,78520.0
3462,2006.0,TransAlta Centralia Gen LLC,WA,3845,WECC,PACC,CA,NG,191.66778,134724.0,702.9037431330398,Lewis,98531.0
4402,2006.0,Reedy Creek Improvement Dist,FL,7294,FRCC,SAT ,CA,NG,55.6833,25027.001,449.4525468138562,Orange,32830.0
4414,2006.0,City of Redding,CA,7307,WECC,PACC,CA,NG,16834.52694,69933.0,4.154141084525183,Shasta,96001.0
